date,open,high,low,close,volume,turnover
2025-05-07,49.01,51.1174,47.9808,49.3629,7409448.0,374037248.63
2025-05-08,50.6567,54.3031,49.9902,52.2447,9144275.0,488332685.0
2025-05-09,52.6465,54.2835,50.9704,51.9898,7547900.0,405310320.0
2025-05-12,52.5093,55.3813,52.4603,53.813,5074900.0,279644887.0
2025-05-13,53.8032,53.9992,50.9704,51.3331,4510625.0,239623051.5
2025-05-14,51.5683,52.1368,50.0,51.6173,3118775.0,162563261.0
2025-05-15,51.4017,52.9994,49.9902,50.4215,3435875.0,178885844.25
2025-05-16,50.196,52.3133,49.5001,50.3333,2682500.0,139913917.0
2025-05-19,49.9118,51.0684,48.4023,49.8432,2868700.0,144216715.0
2025-05-20,50.0392,50.2352,48.4709,48.9022,2346300.0,117131932.0
2025-05-21,49.157,49.4609,47.6965,48.1278,1676200.0,82590263.0
2025-05-22,47.6867,48.4905,47.079,47.1574,1332100.0,64826712.0
2025-05-23,47.1378,49.1766,46.3635,46.3635,3070500.0,149065221.0
2025-05-26,46.334,46.9516,45.9224,46.3439,1860900.0,88054964.0
2025-05-27,46.5301,46.5301,44.9912,45.3833,1271100.0,58942972.0
2025-05-28,45.4715,46.3439,44.0698,44.3344,2388500.0,109397131.0
2025-05-29,44.4815,45.148,44.1776,44.6285,2002900.0,91281308.0
2025-05-30,44.3442,44.5991,42.6779,42.9818,1864500.0,82253029.0
2025-06-03,42.9328,43.3248,42.4721,42.6387,1643900.0,71793738.0
2025-06-04,42.5309,42.9818,42.4231,42.8249,1148100.0,50046547.0
2025-06-05,42.9328,43.315,41.9526,42.5897,2427821.0,105462556.01
2025-06-06,42.5407,42.8053,42.0114,42.5603,1454621.0,62938274.03
2025-06-09,42.5407,42.8739,41.8741,42.129,2012700.0,86817660.0
2025-06-10,42.4917,42.4917,40.9135,41.7075,1873700.0,79329951.0
2025-06-11,41.7173,42.2564,41.5605,41.7467,1573075.0,67286663.0
2025-06-12,41.4036,42.129,41.1292,41.8153,1326801.0,56478654.3
2025-06-13,41.8748,42.1327,40.6946,41.1607,1403375.0,58409672.0
2025-06-16,41.121,41.7558,40.8929,41.3293,1167600.0,48733235.0
2025-06-17,41.3293,41.5178,40.149,40.3375,1583500.0,64919859.0
2025-06-18,40.3077,40.3772,39.7226,40.2383,1105300.0,44689144.0
2025-06-19,40.2482,41.3492,40.0201,40.0796,1828500.0,75028913.0
2025-06-20,40.2681,40.5755,39.4052,39.4746,1408690.0,56502298.49
2025-06-23,39.1076,39.8713,39.1076,39.6234,1327700.0,52907983.0
2025-06-24,39.8813,42.5393,39.8813,41.855,3626589.0,151224809.95
2025-06-25,41.855,43.1245,41.6864,42.3211,2823421.0,120440060.23
2025-06-26,42.4501,42.4501,41.0714,41.2599,2137900.0,89788431.0
2025-06-27,41.4285,41.8054,41.0714,41.5574,1420800.0,59361086.0
2025-06-30,41.488,42.4402,41.1905,42.0434,1535600.0,65018926.0
2025-07-01,42.1525,43.3923,41.9244,42.9262,2650900.0,113979730.0
2025-07-02,43.0055,43.3824,41.6169,41.855,2010888.0,85777947.24
2025-07-03,41.8649,42.6385,41.5872,41.7955,1408200.0,59654378.0
2025-07-04,41.8153,42.0038,40.1887,40.4466,2468100.0,101522438.0
2025-07-07,40.4466,40.4565,39.8713,40.1788,1346421.0,54429297.19
2025-07-08,40.2482,40.7045,39.9705,40.635,1289200.0,52568896.0
2025-07-09,41.6566,42.9361,40.9425,41.1012,3441600.0,145200803.0
2025-07-10,41.3888,41.3888,40.3474,40.645,1708100.0,70138358.0
2025-07-11,40.6152,41.131,40.278,40.8136,1421300.0,58235259.0
2025-07-14,40.7541,43.0452,40.6946,42.4699,3966600.0,169285035.0
2025-07-15,42.0633,42.4699,41.3293,42.0236,2453500.0,103620919.0
2025-07-16,42.0335,43.9676,41.8153,43.0154,3550900.0,154218686.8
2025-07-17,43.0253,43.6899,42.6584,43.1444,2369900.0,103284270.0
2025-07-18,43.1344,43.2435,42.0732,42.4699,2050400.0,87719238.0
2025-07-21,42.4699,43.3031,42.3509,42.5294,1955800.0,84283991.0
